,Solar 1,Solar 2,Solar 3,Solar 4,Solar 5,Solar 6,Albedo 1,Albedo 2,Albedo 3,Albedo 4,Albedo 5,Albedo 6,IR Terra 1,IR Terra 2,IR Terra 3,IR Terra 4,IR Terra 5,IR Terra 6,Total 1,Total 2,Total 3,Total 4,Total 5,Total 6
73,662.6110585070286,0.0,0.0,1195.6736950958632,0,0,98.9085321076745,138.05490084353394,11.69671477087521,0.4367918942600287,48.02782338202385,48.02638837925967,134.34094065140408,187.51087338619615,15.886876807957647,0.593265643452491,65.23302725346939,65.23107818378784,895.8605312661073,325.5657742297301,27.58359157883286,1196.7037526335757,113.26085063549323,113.25746656304752
74,645.1014872569945,0.0,0.0,1205.2107994615772,0,0,100.83156446614254,139.30915279837677,11.50825110561087,0.48963020972597704,48.60618507307511,48.60468667317331,135.05848675853807,186.59715802466235,15.414686738129301,0.6558334738430142,65.10538478532949,65.10337775881584,880.991538481675,325.9063108230391,26.922937843740172,1206.356263145146,113.7115698584046,113.70806443198916
75,627.4546783085301,0.0,0.0,1214.4915095087076,0,0,102.76392789189177,140.54363742982804,11.316444872011234,0.5459404592076937,49.18073352823205,49.17916973625278,135.76746032170863,185.68045334250328,14.950819919611238,0.7212740029893719,64.97555538078655,64.9734893633634,865.9860665221305,326.22409077233135,26.267264791622473,1215.7587239709046,114.1562889090186,114.15265909961619
76,609.6743858111636,0.0,0.0,1223.513850876148,0,0,104.70521692716038,141.75838078550726,11.121545832625708,0.6057482506275129,49.751373077785246,49.749741857070894,136.4676817032399,184.76097137797058,14.495281336273719,0.7895027763176011,64.84351730249995,64.8413912488441,850.8472844415638,326.51935216347783,25.616827168899427,1224.9091019030932,114.5948903802852,114.59113310591499
77,591.764392311468,0.0,0.0,1232.275904167666,0,0,106.6550143346221,142.95341371704458,10.923802240109849,0.6690713519294738,50.31800569018573,50.316304961730566,137.15896934915452,183.83892227379533,14.048073276017352,0.8604296537223585,64.70924825454172,64.70706110784722,835.5783759952446,326.7923359908399,24.9718755161272,1233.805405173318,115.02725394472745,115.02336606957779
78,573.7285079483686,0.0,0.0,1240.7758053602347,0,0,108.612890761495,144.12877196569343,10.72346069027223,0.7359196125025722,50.8805308942089,50.87875853602196,137.84113969150118,182.91451457372307,13.609195304726741,0.9339591037258772,64.57272536799807,64.57047605973717,820.1825384013648,327.0432865394165,24.332655994998973,1242.445684076463,115.45325626220698,115.44923459575914
79,555.5705696425783,0.0,0.0,1249.0117462005796,0,0,110.57840438763664,145.2844962397205,10.520765973032741,0.8062948777415825,51.438845698393926,51.436999544853116,138.51400704603685,181.9879554897841,13.178644240604491,1.009990467805736,64.43392518606426,64.43161263574329,804.6629810762518,327.2724517295046,23.699410213637233,1250.8280315461268,115.87277088445819,115.86861218059641
80,537.2944402803423,0.0,0.0,1256.981974589864,0,0,112.55110055688691,146.42063228451923,10.31596092132731,0.8801908978813275,51.992844507651995,51.99092234885315,139.1773835050789,181.05945114431606,12.756414128934306,1.088418198897953,64.29282364861459,64.29044676352878,789.0229243423081,327.4800834288353,23.072375050261616,1258.950583686643,116.28566815626658,116.28136911238192
81,518.9040078916519,0.0,0.0,1264.6847949564274,0,0,114.53051139087317,147.53723094617132,10.109286257994428,0.9575932320732329,52.542419036929644,52.54041861802793,139.83107882533068,180.12920679012268,12.3424962173189,1.1691320774745608,64.14939607623148,64.14695375121492,773.2655981078557,327.66643773629403,22.45178247531333,1266.811520265975,116.69181511316113,116.68737236924285
82,500.403184823113,0.0,0.0,1272.118568616497,0,0,116.51615538446326,148.634348229052,9.900980440690919,1.0384791485402052,53.087458221806614,53.08537724235356,140.4749003104656,179.19742701166447,11.936878931446333,1.2520174080952797,64.00361715366641,64.00110827084023,757.3942405180419,327.83177524071647,21.837859372137252,1274.4090651731326,117.09107537547303,117.0864855131938
83,481.7959069056409,0.0,0.0,1279.2817141228008,0,0,118.50753698201004,149.71204534791323,9.691279504888504,1.1228175215489444,53.62784812590254,53.62568423917866,141.10865268826336,178.2643159097568,11.53954785143997,1.3369551989304984,63.8554609127154,63.852884341233505,741.4120965759143,327.97636125767,21.230827356328476,1281.7414868432804,117.48330903861793,117.47856858041217
84,463.0861326171577,0.0,0.0,1286.1727076009988,0,0,120.5041461334973,150.7703887748123,9.480416905016197,1.210568725862055,54.163471844967574,54.161222657309324,141.73213798205796,177.33007727192336,11.150485688854483,1.4238223264166234,63.70490071448516,63.70225531027498,725.322416732713,328.1004660467356,20.63090259387068,1288.8070986532775,117.86837255945274,117.8634779675843
85,444.27784224047656,0.0,0.0,1292.790083073871,0,0,122.50545782965267,151.8094502811304,9.268623353819944,1.3016845292772095,54.694209407516496,54.691872477642505,142.3451553762689,176.39491473026354,10.769672264383516,1.5124916869295633,63.551909231024005,63.549193836527216,709.1284554463982,328.204365011394,20.03829561820346,1295.6042592900778,118.24611863854051,118.24106631416973
86,425.37503701653935,0.0,0.0,1299.1324327731866,0,0,124.51093161505004,152.8293069748691,9.056126660022025,1.3961079838225297,55.219937671869644,55.21751051020332,142.94750107575337,175.45903190845675,10.397084486348673,1.6028323371344548,63.39645842629372,63.39367187020256,692.8334697073428,328.2883388833259,19.4532111463707,1302.1313730941436,118.61639609816336,118.61118238040588
87,406.3817382932017,0.0,0.0,1305.1984074391892,0,0,126.52001107818135,153.83004133333526,8.843151564376333,1.4937733161488664,55.7405302194514,55.7380102874434,143.5389681587223,174.52263255933588,10.032696330048534,1.6947096244762931,63.23851953645547,63.23566063344735,676.4407175301053,328.35267389267113,18.875847894424865,1308.3868903798143,118.97904975590687,118.97367092089075
